id, budget ,genres,genre_1,genre_2,genre_3,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_month,release_year,release_date, revenue ,runtime_minutes,spoken_languages,count_spoken_language,status,tagline,title,vote_average,vote_count,,
2103," $47,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",Drama,Science Fiction,Mystery,tt0307479,en,Solaris,10.64,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Lightstorm Entertainment', 'id': 574}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",November,2002,11/27/2002," $30,002,758.00 ",99,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,How far will you go for a second chance?,Solaris,5.9,378,,
11141," $28,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",Action,Comedy,Romance,tt0323033,en,Laws of Attraction,5.74,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Irish Dreamtime', 'id': 597}, {'name': 'Deep River Productions', 'id': 2646}, {'name': 'Initial Entertainment Group (IEG)', 'id': 7380}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",April,2004,4/4/2004," $30,016,165.00 ",90,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Love always has the last word.,Laws of Attraction,5.6,104,,
15764," $12,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Drama,Romance,,tt0084707,en,Sophie's Choice,15.42,"[{'name': 'Keith Barish Productions', 'id': 964}, {'name': 'Incorporated Television Company', 'id': 1155}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",December,1982,12/8/1982," $30,036,000.00 ",151,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",6,Released,,Sophie's Choice,7.4,149,,
747," $4,000,000.00 ","[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",Horror,Comedy,,tt0365748,en,Shaun of the Dead,14.90,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Big Talk Productions', 'id': 443}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Film4', 'id': 9349}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'WT2 Productions', 'id': 10462}, {'name': 'De Wolfe Music', 'id': 53047}, {'name': 'Inside Track 2', 'id': 53048}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",April,2004,4/9/2004," $30,039,392.00 ",99,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,A romantic comedy. With zombies.,Shaun of the Dead,7.5,2479,,
10135," $15,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Action,Thriller,,tt0098206,en,Road House,2.94,"[{'name': 'United Artists', 'id': 60}, {'name': 'Star Partners II Ltd.', 'id': 206}, {'name': 'Silver Pictures', 'id': 1885}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",May,1989,5/19/1989," $30,050,028.00 ",114,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",2,Released,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.",Road House,6.3,259,,
9594," $15,000,000.00 ","[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",Thriller,Action,Crime,tt0101764,en,Double Impact,6.60,"[{'name': 'Stone Group Pictures', 'id': 3470}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,1991,7/31/1991," $30,102,717.00 ",110,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Two brothers separated by the violence. Now together in a mission of revenge.,Double Impact,5.3,219,,
11058," $25,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Drama,Horror,Science Fiction,tt0335121,en,Godsend,11.27,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': '2929 Productions', 'id': 846}, {'name': 'Artists Production Group (APG)', 'id': 18620}, {'name': 'Blue Productions', 'id': 57347}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",April,2004,4/30/2004," $30,114,487.00 ",102,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"When a miracle becomes a nightmare, evil is born.",Godsend,4.7,114,,
232679," $15,000,000.00 ","[{'id': 18, 'name': 'Drama'}]",Drama,,,tt2247476,en,When the Game Stands Tall,6.62,"[{'name': 'Mandalay Pictures', 'id': 551}, {'name': 'Affirm Films', 'id': 10156}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",August,2014,8/22/2014," $30,127,963.00 ",115,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"Its Not How Hard You Fall, Its How You Get Back Up",When the Game Stands Tall,6.3,134,,
11398," $40,000,000.00 ","[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",Crime,Action,Adventure,tt0160009,en,The Art of War,9.80,"[{'name': 'Amen Ra Films', 'id': 421}, {'name': 'Franchise Pictures', 'id': 1403}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",August,2000,8/23/2000," $30,199,105.00 ",117,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Who is your foe?,The Art of War,5.6,136,,
8491," $6,500,000.00 ","[{'id': 35, 'name': 'Comedy'}]",Comedy,,,tt0098627,en,Weekend at Bernie's,8.05,"[{'name': 'Gladden Entertainment', 'id': 1648}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,1989,7/5/1989," $30,218,387.00 ",97,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"Bernie may be dead, but he's still the life of the party!",Weekend at Bernie's,6.4,255,,
14047," $15,000,000.00 ","[{'id': 18, 'name': 'Drama'}]",Drama,,,tt0427309,en,The Great Debaters,8.74,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Harpo Films', 'id': 3298}, {'name': 'Marshall Production', 'id': 8801}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",December,2007,12/27/2007," $30,226,144.00 ",126,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"When the nation was in need, he inspired them to give us hope.",The Great Debaters,6.9,153,,
22309," $15,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Music,Romance,tt0191133,en,The Fighting Temptations,2.19,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2003,9/17/2003," $30,238,577.00 ",122,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,The Fighting Temptations,5.3,38,,
9691," $50,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Action,Adventure,Crime,tt0112401,en,Assassins,11.07,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Canal+', 'id': 5358}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Donner/Shuler-Donner Productions', 'id': 23397}, {'name': 'Evansgideon/Lazar', 'id': 25061}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",October,1995,10/6/1995," $30,303,072.00 ",132,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'nl', 'name': 'Nederlands'}]",3,Released,"In the shadows of life, In the business of death, One man found a reason to live...",Assassins,6,394,,
9429," $17,000,000.00 ","[{'id': 35, 'name': 'Comedy'}]",Comedy,,,tt0120770,en,A Night at the Roxbury,12.48,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'SNL Studios', 'id': 2822}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,1998,10/1/1998," $30,331,165.00 ",81,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Score!,A Night at the Roxbury,5.9,202,,
94348," $45,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",Action,Thriller,Crime,tt1712170,en,Alex Cross,8.28,"[{'name': 'Summit Entertainment', 'id': 491}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,2012,10/18/2012," $30,353,232.00 ",101,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",2,Released,Don't Ever Cross Alex Cross,Alex Cross,5.1,303,,
10269," $12,000,000.00 ","[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Music,Drama,Romance,tt0086619,en,Yentl,2.59,"[{'name': 'United Artists', 'id': 60}, {'name': 'Barwood Films', 'id': 3645}, {'name': 'Ladbroke', 'id': 8845}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",November,1983,11/18/1983," $30,400,000.00 ",132,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Yentl,6.2,51,,
10591," $25,000,000.00 ","[{'id': 35, 'name': 'Comedy'}]",Comedy,,,tt0265208,en,The Girl Next Door,13.08,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Daybreak', 'id': 49241}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",April,2004,4/9/2004," $30,411,183.00 ",108,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Matt never saw her coming... but all his friends had!,The Girl Next Door,6.3,844,,
210860," $60,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",Comedy,Adventure,,tt3045616,en,Mortdecai,10.24,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Mad Chance', 'id': 1757}, {'name': 'OddLot Entertainment', 'id': 36209}, {'name': 'Huayi Brothers Media', 'id': 39649}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",January,2015,1/21/2015," $30,418,560.00 ",106,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Sophistication Has a Name.,Mortdecai,5.4,1078,,
63492," $20,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Romance,,tt0770703,en,What's Your Number?,6.96,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'New Regency Pictures', 'id': 10104}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2011,9/30/2011," $30,426,096.00 ",106,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Ally's looking for the best ex of her life.,What's Your Number?,6.2,689,,
123," $4,000,000.00 ","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",Fantasy,Drama,Animation,tt0077869,en,The Lord of the Rings,7.91,"[{'name': 'United Artists', 'id': 60}, {'name': 'Fantasy Films', 'id': 286}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",November,1978,11/15/1978," $30,471,420.00 ",132,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Fantasy...beyond your imagination,The Lord of the Rings,6.1,187,,
11426," $1,650,000.00 ","[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",War,Drama,Romance,tt0045793,en,From Here to Eternity,5.36,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",August,1953,8/28/1953," $30,500,000.00 ",118,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Pouring out of impassioned pages...brawling their way to greatness on the screen!,From Here to Eternity,7.2,137,,
238615," $26,000,000.00 ","[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Science Fiction,Mystery,Thriller,tt2140379,en,Self/less,25.30,"[{'name': 'Endgame Entertainment', 'id': 1205}, {'name': 'Ram Bergman Productions', 'id': 11092}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,2015,7/10/2015," $30,523,226.00 ",116,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,God Created Man. Man Created Immortality.,Self/less,6.3,1122,,
9910," $35,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Comedy,Crime,Drama,tt0417217,en,Two for the Money,9.00,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,2005,10/7/2005," $30,526,509.00 ",122,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,How much will you risk?,Two for the Money,5.9,156,,
11400," $30,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",Drama,History,Romance,tt0402399,en,The New World,7.69,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'First Foot Films', 'id': 22110}, {'name': 'Sunflower Productions', 'id': 22253}, {'name': 'Sarah Green Film', 'id': 22254}, {'name': 'The Virginia Company LLC', 'id': 22255}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",December,2005,12/25/2005," $30,536,013.00 ",135,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"Once discovered, it was changed forever.",The New World,6.4,336,,
70868," $24,000,000.00 ","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",Romance,Comedy,,tt1742650,en,I Don't Know How She Does It,6.56,"[{'name': 'The Weinstein Company', 'id': 308}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2011,9/16/2011," $30,551,495.00 ",89,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"If it were easy, men would do it too.",I Don't Know How She Does It,5,142,,
11547," $1,500,000.00 ","[{'id': 27, 'name': 'Horror'}]",Horror,,,tt0303816,en,Cabin Fever,6.47,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Tonic Films', 'id': 2763}, {'name': 'Down Home Entertainment', 'id': 22953}, {'name': 'Cabin Pictures', 'id': 22954}, {'name': 'Black Sky Entertainment', 'id': 22955}, {'name': 'Deer Path Films', 'id': 22956}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",August,2003,8/15/2003," $30,553,394.00 ",93,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Terror… in the flesh.,Cabin Fever,5.5,332,,
1832," $10,000,000.00 ","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",Fantasy,Comedy,Adventure,tt0120655,en,Dogma,8.56,"[{'name': 'Lions Gate', 'id': 6644}, {'name': 'View Askew Productions', 'id': 16934}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",November,1999,11/12/1999," $30,652,890.00 ",130,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,It can be Hell getting into Heaven,Dogma,6.8,842,,
335791," $10,000,000.00 ","[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",Mystery,Drama,Horror,tt1389139,en,When the Bough Breaks,17.05,"[{'name': 'Screen Gems', 'id': 3287}, {'name': 'Unique Features', 'id': 60746}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2016,9/9/2016," $30,658,387.00 ",97,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,She's carrying more than just a secret.,When the Bough Breaks,5.3,93,,
11586," $14,000,000.00 ","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",Horror,Thriller,Fantasy,tt0076009,en,Exorcist II: The Heretic,8.27,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",June,1977,6/17/1977," $30,749,142.00 ",118,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",3,Released,It's four years later... what does she remember?,Exorcist II: The Heretic,4.5,137,,
137321," $60,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",Drama,Fantasy,Mystery,tt1837709,en,Winter's Tale,7.36,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Weed Road Pictures', 'id': 433}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",February,2014,2/13/2014," $30,800,231.00 ",118,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,This is not a true story. This is true love.,Winter's Tale,6,501,,
1534," $45,000,000.00 ","[{'id': 12, 'name': 'Adventure'}]",Adventure,,,tt0446013,en,Pathfinder,11.10,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Major Studio Partners', 'id': 445}, {'name': 'Phoenix Pictures', 'id': 11317}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",January,2007,1/11/2007," $30,822,861.00 ",99,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'is', 'name': 'Íslenska'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",3,Released,"Two Worlds, One War. The Ultimate Battle Begins.",Pathfinder,5.4,173,,
2493," $16,000,000.00 ","[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Adventure,Family,Fantasy,tt0093779,en,The Princess Bride,15.15,"[{'name': 'Act III Communications', 'id': 1153}, {'name': 'The Princess Bride Ltd.', 'id': 49243}, {'name': 'Buttercup Films Ltd.', 'id': 49244}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,1987,9/18/1987," $30,857,814.00 ",98,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,It's as real as the feelings you feel.,The Princess Bride,7.6,1518,,
30497," $85,000.00 ","[{'id': 27, 'name': 'Horror'}]",Horror,,,tt0072271,en,The Texas Chain Saw Massacre,15.53,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Vortex', 'id': 1197}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,1974,10/1/1974," $30,859,000.00 ",83,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Who will survive and what will be left of them?,The Texas Chain Saw Massacre,7.1,617,,
34322," $13,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Romance,,tt0089643,en,Murphy's Romance,1.46,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",December,1985,12/25/1985," $30,867,525.00 ",107,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",2,Released,"Just when you think you've found the right guy, someone even worse comes along.",Murphy's Romance,5.7,14,,
841," $40,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",Action,Science Fiction,Adventure,tt0087182,en,Dune,9.26,"[{'name': 'Dino De Laurentiis Company', 'id': 10308}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",December,1984,12/14/1984," $30,925,690.00 ",137,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",2,Released,"A world beyond your experience, beyond your imagination.",Dune,6.5,576,,
293767," $40,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",Drama,War,,tt2513074,en,Billy Lynn's Long Halftime Walk,8.01,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Marc Platt Productions', 'id': 2527}, {'name': 'Film4', 'id': 9349}, {'name': 'The Ink Factory', 'id': 28275}, {'name': 'Bona Film Group', 'id': 30148}, {'name': 'TriStar Productions', 'id': 53151}, {'name': 'studio 8', 'id': 77863}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",November,2016,11/10/2016," $30,930,984.00 ",113,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Billy Lynn's Long Halftime Walk,5.9,158,,
10956," $17,700,000.00 ","[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",Mystery,Adventure,Comedy,tt0245686,en,Joe Dirt,10.44,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",April,2001,4/10/2001," $30,987,695.00 ",91,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,He Came. He Cleaned. He Conquered.,Joe Dirt,5.5,247,,
